RegionID,SizeRank,RegionName,State,CountyName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
29371,5166,Swainsboro,GA,Emanuel County,70312,70175,70613,71765,72664,73188,73675,74791,76817,79008,81029,82428,83593,84863,86039,86900,87334,88231,88416,88055,87006,87383,89221,91512,94452,97343,99863,101484,102353,103962,105542,106633,107112,107341,107849,107889,106943,105541,104728,105254,106643,107946,109337,110537,111709,112223,112510,112438,112173,111907,112664,114462,117289,120064,122132,123375,123798,124017,123749,123579,123235,122480,121012,119397,118846,118954,119804,120504,121356,122196,123114,123759
24144,5203,Cochran,GA,Bleckley County,98143,98502,98887,99614,100161,100675,101274,102528,104335,106382,108107,109418,110601,111742,113059,114332,115895,118066,119967,121364,121811,122796,124459,126603,129686,133387,136818,139277,140767,142770,144511,145794,146516,147127,147628,147396,146059,144936,144773,146215,147973,149552,150728,151823,152714,152995,152846,152512,152104,151742,151660,152330,153222,154040,154326,154761,154620,154779,155040,156672,158273,159412,159031,157938,157039,155832,155034,153902,154083,154954,156641,158219
43250,5234,Social Circle,GA,Walton County,223983,226175,228506,230181,230742,231059,231819,233991,237545,241427,245327,248632,251932,255247,258728,262747,267112,271787,276355,280132,283698,287497,292731,298570,305488,312509,318881,324385,329470,334939,338649,340183,339838,339548,339181,338504,337705,337629,338546,339904,341770,343513,344969,346178,347634,348801,349293,349181,349348,350399,352370,354438,356109,356838,357071,357072,357181,356995,356125,355116,354726,354822,354638,354402,353969,353718,353686,354071,354697,355018,355308,355467
32058,5246,Holly Springs,GA,Cherokee County,261203,262556,263864,264967,265701,266346,267316,269227,272148,275886,280471,285270,290319,295396,300884,306597,313064,319979,326568,332032,336795,342077,348310,355212,363661,373172,383550,393048,401031,406910,409881,410075,408395,406872,405731,404680,403468,402720,402807,403670,405655,408533,411575,414357,416975,419366,421494,422883,424231,425865,428226,430798,432568,433409,433575,433922,434361,434465,434244,433891,433591,433246,432391,431585,430699,429978,429585,429839,430641,431348,431296,431006
49369,5293,Harlem,GA,Columbia County,182752,183907,185078,186545,187856,188889,189907,191864,195000,198700,202384,205300,208107,210775,213363,215933,218715,222024,224668,226032,226304,227182,229094,231813,235850,240967,246353,250854,253861,256326,257129,257196,256573,256218,255988,255491,254536,253848,254613,256942,259825,262365,264343,266284,267913,269275,270282,270900,271542,271957,272964,274301,276041,277390,278142,278601,278554,278505,278186,278638,278929,279240,278861,278748,278985,279433,279810,279591,279669,280079,281054,282117
56857,5353,Tyrone,GA,Fayette County,351994,353874,355230,356129,355620,355122,355666,358064,361919,366469,371167,375780,380333,385511,390737,396117,402337,409105,416031,421456,425873,430714,436701,443813,451325,458456,465595,472680,478832,483948,485927,485947,484322,482706,481520,480511,479810,479298,482927,488357,495812,499082,500837,500971,502031,503386,505206,506193,507205,508910,511975,515253,516507,517139,517181,517559,517718,518371,520265,521456,522191,522111,521693,522066,522490,523509,522950,521844,521676,522522,523328,522631
49638,5392,Nicholls,GA,Coffee County,107192,107625,108313,109676,110882,111467,112078,113755,116746,119339,120842,121495,122502,123891,125718,127793,130243,133069,135190,136579,137080,138241,140366,143001,146910,150392,151505,150471,148758,149090,149771,150522,150029,149602,149039,149046,149159,149548,150596,152751,155739,158761,160707,161992,163471,164801,166184,165851,164081,161927,161692,163602,166540,169012,170460,170939,170539,170016,168774,168730,168361,167956,166127,163666,161208,159120,157818,156294,154748,153101,151748,150523
3943,5404,Camilla,GA,Mitchell County,96129,95740,95800,96636,97296,97653,97555,97871,99199,101568,103655,104894,105906,107293,108708,110419,112201,114473,115956,116768,117027,118032,120103,122656,125370,127107,127038,125605,124213,124853,126146,127133,126871,126994,127620,128032,127583,126868,126563,126931,127858,129177,130874,132560,134702,136286,137783,138691,139416,139763,140684,142155,144494,147157,149413,151168,151754,152371,152391,152458,151516,149965,148141,147058,146953,147409,148453,149470,150116,150178,150250,150560
4467,5516,East Dublin,GA,Laurens County,101168,101512,102330,103759,104784,105090,105174,105877,107851,110057,111845,112929,114115,115600,117164,118303,119455,120759,121953,122113,121956,122710,124617,126326,127918,128930,129168,128915,128556,129692,131266,132727,132624,131946,131557,131905,131992,132400,133520,135371,137281,138469,138626,137433,135660,133858,132926,132574,132807,133799,136290,139103,141055,141563,141535,141457,140870,140509,139480,139305,139270,139636,139473,138407,137236,135746,134176,132377,131153,130647,130932,131341
13703,5554,Sandersville,GA,Washington County,118057,117930,118115,118833,118875,118736,119063,120543,122852,125088,126939,128351,129657,130710,131546,132284,133934,136610,138999,140038,139791,140461,142232,144930,148155,151378,153235,153845,153985,155910,157736,158631,157800,156941,156213,155417,154351,153626,153843,154739,155773,156299,156470,155604,154899,153985,154278,154291,154181,154053,154563,155690,156855,157912,158344,158435,157194,156007,154263,153366,151897,150792,149271,147462,145759,144493,143994,143370,143314,143725,144958,146339
10103,5567,Alto,GA,Banks County,159300,161175,162971,164175,164789,165041,165930,167829,170874,174276,177896,181655,185523,189983,194166,197829,201128,204414,207083,208119,208086,208647,210406,212967,217783,224324,231842,238329,243567,248078,250809,252156,252609,252780,252312,251053,249399,248417,249818,253282,257776,261362,264194,266492,268731,270620,272314,273505,274237,274741,275754,277661,280131,282208,283718,284779,285361,285833,285759,286399,286651,286591,285449,284459,284417,284918,285944,286996,288148,288839,288777,288665
15527,5638,Quitman,GA,Brooks County,102613,103116,104004,105728,106836,107203,106975,107466,109163,111183,112709,113479,114239,115311,116636,118407,121128,124197,126353,127098,127329,128585,130835,133164,135817,138530,140320,141355,141939,143752,144954,145105,143962,143392,142527,140822,138528,136906,137682,139848,142698,144751,145901,145776,145558,145338,145825,145395,144106,143101,143623,145413,147123,148711,149676,150610,150826,150452,149230,147966,147668,147978,147928,146790,145588,145078,145811,146769,147423,147293,146698,145657
41303,5655,Tunnel Hill,GA,Whitfield County,153964,154643,155172,155217,154926,154608,154928,156098,158475,160687,162790,164312,166305,169002,171824,174894,177881,181542,184633,187020,188202,189675,191867,194562,197612,200531,203015,205245,206995,209315,210944,211948,211768,211354,210817,210154,209227,208595,209425,211478,213965,216239,218250,220494,222493,224443,225882,226945,227394,228243,229890,231849,233487,234510,235658,236413,236735,236505,236157,236703,237540,238571,238789,238919,239299,239605,239619,239119,238804,238686,239260,239740
17797,5679,Doraville,GA,Dekalb County,248891,251663,254449,255536,255350,254593,254733,256323,259593,264045,269311,274380,278760,283509,288997,294989,300244,304323,306591,307408,307188,307825,309709,313126,319029,326459,335079,342571,348745,353553,355985,356367,355000,353445,351763,349458,346996,345410,345210,346507,348803,351057,353133,354392,355730,357096,358563,359835,360563,361926,363646,365739,367284,368360,368674,368170,367202,366047,364916,364433,364381,364703,363799,362206,360056,358136,356883,355859,355838,356209,357154,357962
20640,5698,Statham,GA,Barrow County,227137,229374,231229,232800,233668,234533,235856,238300,241547,245452,249513,253759,257876,262338,266832,271760,277021,282976,288525,293073,297092,301920,308076,314943,322959,331134,338886,345617,351209,356597,359930,361325,360781,359695,358378,356699,355090,354218,355076,356865,359603,361920,363993,365899,368049,370155,371203,371516,371419,372194,373514,375027,375789,375709,375463,375618,376066,376667,377199,377657,378502,379193,379797,379974,380192,380305,379932,379554,379275,379469,379695,379712
56935,5734,Hawkinsville,GA,Pulaski County,108783,109671,110701,111910,112536,112800,113204,114116,115711,117204,118571,119847,121410,123100,124491,125798,127360,129484,130859,131809,132322,133975,136290,138329,141074,143858,146608,148121,149399,151782,154446,156437,157671,158697,159544,159307,157753,156431,156626,158561,160891,162494,163584,164572,165751,166378,166957,167382,168204,168879,170203,171808,173538,174786,175316,175794,175652,175700,175595,176932,178292,179276,178775,178272,178017,178038,177972,178335,178951,179713,180394,181423
49409,5779,Monticello,GA,Jasper County,167465,168952,170858,172844,174275,175092,176198,178211,181699,185837,190072,193645,196568,199413,202396,205972,209809,214338,218649,222333,224867,227341,230530,234623,240744,246832,252185,255930,259396,263079,265660,266513,265831,264349,262989,261938,261207,261077,261835,263547,265884,268387,270456,272207,273708,275465,277215,278745,279808,280477,280972,281623,282506,283928,285224,286448,286429,285817,284880,284811,285127,285512,285572,285947,286295,286940,287419,287907,288485,289778,292165,294940
4845,5782,Garden City,GA,Chatham County,144033,145111,146470,147377,148115,148582,149230,150488,152771,155734,158855,161785,164634,167672,170694,173586,176515,180003,182822,184671,185261,186169,187765,189645,193403,198703,204538,208871,211943,214928,217918,220113,222060,223359,224486,224734,223456,222679,223752,228041,233106,237415,241217,245023,248962,252769,255946,258208,259325,260136,261964,264498,267166,269305,270726,271449,271194,270830,270193,269995,269144,268571,267295,265954,263960,261944,260266,259270,259167,260149,261935,263733
30130,5796,Adel,GA,Cook County,103890,104350,105397,106898,108149,109302,110203,111779,113391,114933,115939,116489,117515,119068,121229,122923,124416,126163,127893,129237,129994,130954,132766,134861,137638,140196,141832,142909,143697,145721,147952,149641,150312,150549,150591,150070,148660,147412,147375,148364,149806,150731,151818,152811,154006,154840,155184,155081,154732,154641,155199,155636,155988,156184,156291,156097,155128,154256,153418,153556,154151,154718,154801,154613,155331,156242,157372,157513,157313,157407,158516,160061
10434,5856,Blakely,GA,Early County,94762,94473,94559,94903,95128,95182,95203,95826,97011,98347,99440,100183,100830,101580,102571,103858,104955,106270,107404,108618,109270,110445,112165,114576,117580,120359,121467,121121,119905,119943,120641,121520,121793,121509,121093,120696,119761,119450,119808,121252,122753,123970,124867,125102,124975,124184,123371,122285,121281,120683,121063,122093,123125,123782,124127,124023,123451,123024,123241,124324,125032,125258,124434,123018,121405,120160,119555,119265,119827,121335,122816,123412
23737,5864,Bloomingdale,GA,Bryan County,189774,190900,192070,193165,193619,193477,193236,193565,195104,197205,199445,201542,203974,207030,210176,213408,216654,220253,223771,226739,228990,231411,234268,237691,241721,246161,250336,254325,257930,262021,265507,268722,271425,273935,276136,277804,279067,280718,283532,287288,290858,293971,296806,300016,303025,305696,308203,310395,312356,314054,316320,318651,320887,322447,323895,325776,327554,328523,327883,326955,326475,326523,326164,325675,324829,323828,322586,321859,321649,321653,321711,321760
24884,5979,Glennville,GA,Tattnall County,125372,125975,126783,127876,129074,130079,130989,132034,133665,135433,136808,137673,138843,140379,141826,143013,143963,145550,147107,149293,151422,154343,157468,160527,163532,166085,167289,167749,167985,169374,170516,170889,170518,170152,170043,170146,170235,170838,172362,174684,177114,179007,180557,181809,182794,183291,183660,183808,184114,184753,186321,188575,191052,192921,194220,194547,193917,192923,192255,192935,193819,194744,194680,194072,193168,192490,192234,191991,192362,193426,195349,197256
33504,6008,Port Wentworth,GA,Chatham County,173897,175042,176031,176804,177081,177302,177934,179263,181119,183266,185484,187562,189678,191848,194380,196903,199900,203178,206779,210334,213935,217639,221586,225420,229684,234221,238847,243434,247837,252580,256668,259665,261553,263001,264107,264712,264665,264724,265442,266828,268216,269766,271237,273232,274850,276581,277687,278729,279905,281796,284621,287403,289856,291534,292910,294168,295102,295420,294981,294512,294366,294520,294345,293871,293231,292466,291690,291154,291020,290908,290463,289818
42941,6024,Springfield,GA,Effingham County,173309,174709,176706,178615,179316,178761,178189,178410,179771,181588,183628,185694,187775,190133,192830,195707,198762,202193,205920,209322,212112,214980,218154,221574,224986,228780,232316,235864,239136,242791,245343,246965,247640,248974,250417,252108,253636,255910,258876,262024,264944,267378,269759,272257,274771,277073,278656,279816,281256,283428,286106,288520,290481,292028,293319,294764,296136,297019,297049,297255,298237,299816,300553,300479,299868,299287,298685,298094,297932,298561,299658,300876
55790,6164,Ellabell,GA,Bryan County,167172,168426,169821,171004,171734,172095,172928,174897,177870,181140,184067,186786,189478,192280,195131,197766,200842,204195,207125,209285,210934,213046,215628,218533,223069,228801,234655,239645,243711,247972,251139,252963,253593,254189,255122,256299,257201,258123,259865,262769,266162,269408,272865,277173,281748,285900,289364,291950,293866,295970,299014,302329,305160,307178,308887,310793,312309,313153,313109,313474,314390,315429,315651,314963,314416,313617,313001,312041,311888,312326,313035,313749
48953,6167,Alma,GA,Bacon County,85758,85509,85442,86244,87244,87943,88880,90291,92443,94230,95572,96065,96608,97347,98547,99746,101239,103218,105300,107207,108380,110045,112022,114393,117106,119324,120100,119404,118336,118607,119589,120592,120775,120919,121185,121955,122214,122766,123835,126073,128463,130242,131329,132197,133626,134856,135630,134715,132810,130502,130016,131168,133548,135878,137550,138610,138969,139334,139128,139680,139931,139711,138411,136907,136847,138005,140154,141813,142798,143139,143585,143536
18964,6243,Lavonia,GA,Franklin County,184248,186241,188413,190395,191517,192194,193237,195280,198621,203137,208438,213695,218705,223629,228311,233051,238696,245247,250309,253290,254348,256320,258958,262626,267591,273476,278898,283154,286680,290765,293630,294785,293764,291969,289842,288228,286922,286354,287091,289009,291623,294386,296398,297992,298498,298693,299016,299114,299165,298804,299833,302122,305002,306825,307603,308400,309382,310359,310712,311078,311758,312368,312381,312192,311996,311863,311724,311638,312281,313140,314145,314416
7982,6351,Winterville,GA,Oglethorpe County,188450,190421,192083,193401,194195,194940,195814,197709,200623,204379,208522,212394,216237,219790,223463,226904,230603,234811,238687,241794,243872,246398,249823,253988,259614,266068,272051,276735,280269,283566,285461,285722,284728,283824,283304,283066,282746,283043,284436,286585,289038,291203,293333,295457,297648,299791,301465,302786,303887,305238,307178,309480,311662,312914,313125,313293,313593,314370,315147,316739,318572,320049,320309,319861,319240,318820,318731,318866,319706,321082,322853,324432
